dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla_structured,bertscore_precision,hit_rate_at_1,0.20137962602984774,0.5769162336879146,"(-0.49043024175917577, 0.7374959341247135)"
All_Beauty,vanilla_structured,bertscore_precision,hit_rate_at_5,-0.2905188569214593,0.41546613809013033,"(-0.777860269080371, 0.4150226946631118)"
All_Beauty,vanilla_structured,bertscore_precision,hit_rate_at_10,0.26184683082996557,0.4648934579087827,"(-0.4403835983503662, 0.7653012432588392)"
All_Beauty,vanilla_structured,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,bertscore_precision,ndcg_at_5,0.20122711449926847,0.5772109162119904,"(-0.49055095351728106, 0.7374234273018971)"
All_Beauty,vanilla_structured,bertscore_precision,ndcg_at_10,0.2729810072015274,0.44539826516214875,"(-0.4306665457186059, 0.7702242309952243)"
All_Beauty,vanilla_structured,bertscore_precision,true_positive,0.39461400900784993,0.25910882400610924,"(-0.3127073619521788, 0.8204034054956174)"
All_Beauty,vanilla_structured,bertscore_precision,true_negative,-0.2959891974054096,0.40632917755426234,"(-0.7802129895276659, 0.41005624390184847)"
All_Beauty,vanilla_structured,bertscore_precision,accuracy,0.0214700583775172,0.9530558908054289,"(-0.6164900240819534, 0.6424121583435299)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_1,0.1792104975100167,0.6203266447771949,"(-0.5077027712957879, 0.726825028764963)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_5,0.06990647611053485,0.8478247039745438,"(-0.5854901473070068, 0.6700409534631266)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_10,0.3630843269187629,0.3024367208726192,"(-0.3455335036979383, 0.8079965933673042)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_5,0.2759769728965036,0.4402170430636649,"(-0.4280237434825119, 0.7715388598314904)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_10,0.3579497904286444,0.30983357149547075,"(-0.35071985860087806, 0.805938109852765)"
All_Beauty,vanilla_structured,bertscore_recall,true_positive,0.5645861967880698,0.08906557446184926,"(-0.10091220427548506, 0.881026631723773)"
All_Beauty,vanilla_structured,bertscore_recall,true_negative,-0.21278446517235214,0.5550426349145258,"(-0.7428832132139623, 0.48132754677221945)"
All_Beauty,vanilla_structured,bertscore_recall,accuracy,0.2556328434589546,0.4759351374308255,"(-0.44573608976491513, 0.7625278721107702)"
All_Beauty,vanilla_structured,bertscore_f1,hit_rate_at_1,0.19581986299274554,0.5876950828759477,"(-0.49481366476250377, 0.734844707981275)"
All_Beauty,vanilla_structured,bertscore_f1,hit_rate_at_5,-0.06954426423382218,0.8486055423573005,"(-0.6698403343574679, 0.585729305389693)"
All_Beauty,vanilla_structured,bertscore_f1,hit_rate_at_10,0.3335526897965541,0.34625658170404783,"(-0.3747831486420711, 0.7960067829985958)"
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
