dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,iterative,bertscore_precision,hit_rate_at_1,0.0563133678239136,0.8772044104243333,"(-0.5943877696749262, 0.6624515364950055)"
Movies_and_TV,iterative,bertscore_precision,hit_rate_at_5,0.20989496508926644,0.560553728478906,"(-0.48364802941296253, 0.7415247700459229)"
Movies_and_TV,iterative,bertscore_precision,hit_rate_at_10,0.24571619569386835,0.4937896920029993,"(-0.4541752803898262, 0.7580630345777177)"
Movies_and_TV,iterative,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,iterative,bertscore_precision,ndcg_at_5,0.28473016235123216,0.4252389777352728,"(-0.4202327809894686, 0.7753556627776013)"
Movies_and_TV,iterative,bertscore_precision,ndcg_at_10,0.15188426889507006,0.6753122034181172,"(-0.5282596790954514, 0.713297676836989)"
Movies_and_TV,iterative,bertscore_precision,true_positive,0.176869426569251,0.6249760166244992,"(-0.5094950832372813, 0.7256825285029171)"
Movies_and_TV,iterative,bertscore_precision,true_negative,-0.137852318103632,0.7041134817151151,"(-0.7061849789574577, 0.5385145963384961)"
Movies_and_TV,iterative,bertscore_precision,accuracy,0.06827790407777565,0.8513364268999977,"(-0.5865645506861443, 0.6691382430462933)"
Movies_and_TV,iterative,bertscore_recall,hit_rate_at_1,-0.432791232649772,0.21155918419237768,"(-0.8349078606067305, 0.270562455564214)"
Movies_and_TV,iterative,bertscore_recall,hit_rate_at_5,-0.03326477184449672,0.9273137777636609,"(-0.649292055782839, 0.6091191485506809)"
Movies_and_TV,iterative,bertscore_recall,hit_rate_at_10,0.06731041416290948,0.8534237635089491,"(-0.5872017347633965, 0.6686011266516594)"
Movies_and_TV,iterative,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,iterative,bertscore_recall,ndcg_at_5,0.1036170851119571,0.7757555502865909,"(-0.5627211678783193, 0.6883362966283698)"
Movies_and_TV,iterative,bertscore_recall,ndcg_at_10,0.18179109804110788,0.6152155650279391,"(-0.5057201630757181, 0.7280809235488027)"
Movies_and_TV,iterative,bertscore_recall,true_positive,-0.38516946283107584,0.2717064748062117,"(-0.8167286032752318, 0.32272076052487486)"
Movies_and_TV,iterative,bertscore_recall,true_negative,-0.1981430044164412,0.5831821154238656,"(-0.7359545273361022, 0.4929863204464058)"
Movies_and_TV,iterative,bertscore_recall,accuracy,-0.49290535933812457,0.1477536245671351,"(-0.8566680154518014, 0.19824575266228464)"
Movies_and_TV,iterative,bertscore_f1,hit_rate_at_1,-0.281648043265779,0.43048563302541254,"(-0.7740157896383157, 0.4229879935331333)"
Movies_and_TV,iterative,bertscore_f1,hit_rate_at_5,0.06831648369054584,0.8512532094508728,"(-0.5865391255255298, 0.6691596480835738)"
Movies_and_TV,iterative,bertscore_f1,hit_rate_at_10,0.15739601315985924,0.6640997953976691,"(-0.524176532517028, 0.7160602621902078)"
Movies_and_TV,iterative,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,iterative,bertscore_f1,ndcg_at_5,0.1961155205092323,0.5871200193516325,"(-0.49458144418616984, 0.7349861110252589)"
Movies_and_TV,iterative,bertscore_f1,ndcg_at_10,0.1944053814606644,0.590449165742406,"(-0.4959232888620135, 0.7341675600667085)"
Movies_and_TV,iterative,bertscore_f1,true_positive,-0.20633157764569543,0.5673790338394271,"(-0.7398434877804023, 0.4864963308885076)"
Movies_and_TV,iterative,bertscore_f1,true_negative,-0.21305924759192002,0.5545196501686223,"(-0.7430121699778045, 0.48110636837110454)"
Movies_and_TV,iterative,bertscore_f1,accuracy,-0.33831128054673637,0.33898856714504916,"(-0.797963608150877, 0.3701634091550051)"
Movies_and_TV,iterative,consistency,hit_rate_at_1,-0.34508350113851005,0.3287811243238458,"(-0.8007318674898468, 0.3635278134895586)"
Movies_and_TV,iterative,consistency,hit_rate_at_5,0.2176857719770876,0.5457431828257006,"(-0.47736905982631794, 0.7451775282191455)"
Movies_and_TV,iterative,consistency,hit_rate_at_10,0.23564347458998966,0.5122118297313527,"(-0.4626206101155424, 0.7534782234216219)"
Movies_and_TV,iterative,consistency,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,iterative,consistency,ndcg_at_5,0.47440965789722056,0.1659441053003649,"(-0.22132727657128345, 0.8501080157808625)"
Movies_and_TV,iterative,consistency,ndcg_at_10,0.34304879294683477,0.3318310694374366,"(-0.3655290579793808, 0.7999021864482462)"
Movies_and_TV,iterative,consistency,true_positive,0.26489751229495445,0.4595146944312021,"(-0.43773746118243617, 0.7666559890653399)"
Movies_and_TV,iterative,consistency,true_negative,0.1907616207559381,0.5975654926839977,"(-0.49877137846826997, 0.7324182403618472)"
Movies_and_TV,iterative,consistency,accuracy,0.3898171582976204,0.26546610799351006,"(-0.3178128541776942, 0.81854137216963)"
Movies_and_TV,iterative,nepc,hit_rate_at_1,0.24920659907811654,0.487472990784398,"(-0.4512191589777652, 0.7596400379886673)"
