dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla,meteor,hit_rate_at_1,0.232142715144731,0.5186804250329391,"(-0.46552639346283564, 0.7518728977130219)"
All_Beauty,vanilla,meteor,hit_rate_at_5,0.1435840145344843,0.6923056579600899,"(-0.5343497894950278, 0.7091042605688318)"
All_Beauty,vanilla,meteor,hit_rate_at_10,-0.44901828613275857,0.19300039201196606,"(-0.8409082773225768, 0.25179348869718116)"
All_Beauty,vanilla,meteor,ndcg_at_1,-0.3126090826550341,0.3791675513810527,"(-0.7872779120370281, 0.39470597036217275)"
All_Beauty,vanilla,meteor,ndcg_at_5,-0.3126090826550341,0.3791675513810527,"(-0.7872779120370281, 0.39470597036217275)"
All_Beauty,vanilla,meteor,ndcg_at_10,-0.2911061866808891,0.414480533475274,"(-0.7781135280963088, 0.4144914729512221)"
All_Beauty,vanilla,meteor,true_positive,-0.7430712115317022,0.013792906060803798,"(-0.9351710320607193, -0.21318508193584645)"
All_Beauty,vanilla,meteor,true_negative,0.24812514612855313,0.489426401950325,"(-0.45213671850171533, 0.7591520663747248)"
All_Beauty,vanilla,meteor,accuracy,-0.4809602702453163,0.15935579250172469,"(-0.8524447794658562, 0.21324069334102894)"
All_Beauty,vanilla,bleu1,hit_rate_at_1,0.10024068658447212,0.7829135792682409,"(-0.5650481609878067, 0.6865367857514135)"
All_Beauty,vanilla,bleu1,hit_rate_at_5,0.2792952796186427,0.4345107597438136,"(-0.42508247733484467, 0.7729900087371055)"
All_Beauty,vanilla,bleu1,hit_rate_at_10,-0.38015298934679465,0.27853086100123414,"(-0.8147623913716925, 0.3279757154843972)"
All_Beauty,vanilla,bleu1,ndcg_at_1,-0.3231372564162547,0.36243701043699994,"(-0.791689752029528, 0.3847733890625904)"
All_Beauty,vanilla,bleu1,ndcg_at_5,-0.3231372564162547,0.36243701043699994,"(-0.791689752029528, 0.3847733890625904)"
All_Beauty,vanilla,bleu1,ndcg_at_10,-0.2275036907488803,0.5273036981431284,"(-0.7497360671407196, 0.46935395268273505)"
All_Beauty,vanilla,bleu1,true_positive,-0.6458488231166215,0.043672061562030975,"(-0.9067508644140319, -0.027340258569594666)"
All_Beauty,vanilla,bleu1,true_negative,0.08721114102256636,0.8106700079521192,"(-0.5739298956190642, 0.679524462298847)"
All_Beauty,vanilla,bleu1,accuracy,-0.5226943443574786,0.12111506896419788,"(-0.866991812975311, 0.15938633438929298)"
All_Beauty,vanilla,rouge1_f,hit_rate_at_1,0.26114883563057456,0.46612802673239173,"(-0.4409873237216976, 0.7649906494448865)"
All_Beauty,vanilla,rouge1_f,hit_rate_at_5,0.11599967835380558,0.7496376569137466,"(-0.5540958121904089, 0.6948747919083889)"
All_Beauty,vanilla,rouge1_f,hit_rate_at_10,-0.44952477805158697,0.19243703663208084,"(-0.8410940292143141, 0.2511990476814176)"
All_Beauty,vanilla,rouge1_f,ndcg_at_1,-0.3027822797047537,0.39511770109040373,"(-0.7831156567278975, 0.4038300559956894)"
All_Beauty,vanilla,rouge1_f,ndcg_at_5,-0.3027822797047537,0.39511770109040373,"(-0.7831156567278975, 0.4038300559956894)"
All_Beauty,vanilla,rouge1_f,ndcg_at_10,-0.28782061631613837,0.42000823317510516,"(-0.7766947389606789, 0.41745700438374095)"
All_Beauty,vanilla,rouge1_f,true_positive,-0.7557896134448392,0.011448564287612671,"(-0.9387145143779801, -0.24070767537719664)"
All_Beauty,vanilla,rouge1_f,true_negative,0.26449607696131866,0.460220885588677,"(-0.43808635990556055, 0.7664779746786482)"
All_Beauty,vanilla,rouge1_f,accuracy,-0.4710899637963773,0.16934414134418646,"(-0.8489181237770208, 0.22538915654892444)"
All_Beauty,vanilla,bleu4,hit_rate_at_1,0.2645318410564546,0.46015795098663137,"(-0.4380552849127532, 0.7664938372085512)"
All_Beauty,vanilla,bleu4,hit_rate_at_5,0.3854494650979061,0.27132827649133756,"(-0.3224261554447945, 0.8168380559391296)"
All_Beauty,vanilla,bleu4,hit_rate_at_10,-0.1782950736246637,0.6221432482690956,"(-0.7263786399083884, 0.5084043237885906)"
All_Beauty,vanilla,bleu4,ndcg_at_1,-0.3343834695966731,0.34498203606352457,"(-0.796349113760443, 0.3739791367676576)"
All_Beauty,vanilla,bleu4,ndcg_at_5,-0.3343834695966731,0.34498203606352457,"(-0.796349113760443, 0.3739791367676576)"
All_Beauty,vanilla,bleu4,ndcg_at_10,-0.16836690785302175,0.6419614393196578,"(-0.7215074754560068, 0.5159548551969424)"
All_Beauty,vanilla,bleu4,true_positive,-0.5511919886847642,0.09863952630620544,"(-0.8765990097268308, 0.12012207336943297)"
All_Beauty,vanilla,bleu4,true_negative,0.18336031177714107,0.6121148674769803,"(-0.5045110158858996, 0.7288428202416961)"
All_Beauty,vanilla,bleu4,accuracy,-0.3314096104817141,0.3495554110449199,"(-0.7951223386407941, 0.3768522699589549)"
All_Beauty,vanilla,bleu3,hit_rate_at_1,0.2835707271917817,0.4272091646155285,"(-0.4212707674837039, 0.7748521454672267)"
All_Beauty,vanilla,bleu3,hit_rate_at_5,0.3660058133460229,0.2982702395887553,"(-0.3425630827908941, 0.8091630162332597)"
All_Beauty,vanilla,bleu3,hit_rate_at_10,-0.19518180424734885,0.5889368356353579,"(-0.7345393861799103, 0.49531448428639696)"
All_Beauty,vanilla,bleu3,ndcg_at_1,-0.3383491978508315,0.3389309702267241,"(-0.7979791616652809, 0.3701264569796709)"
All_Beauty,vanilla,bleu3,ndcg_at_5,-0.3383491978508315,0.3389309702267241,"(-0.7979791616652809, 0.3701264569796709)"
All_Beauty,vanilla,bleu3,ndcg_at_10,-0.17307497281128467,0.6325371071802717,"(-0.723824290971018, 0.5123875028173985)"
All_Beauty,vanilla,bleu3,true_positive,-0.5922737914233767,0.07121530292643485,"(-0.8900066740465988, 0.059564939368554025)"
All_Beauty,vanilla,bleu3,true_negative,0.19324056399305817,0.5927206872732768,"(-0.4968353684554494, 0.7336091252706207)"
All_Beauty,vanilla,bleu3,accuracy,-0.3565184325502829,0.31191240137189563,"(-0.8053623277330495, 0.3521579548605799)"
All_Beauty,vanilla,bertscore_precision,hit_rate_at_1,-0.39535012491539456,0.2581407582385023,"(-0.8206883526680651, 0.3119202484920177)"
All_Beauty,vanilla,bertscore_precision,hit_rate_at_5,-0.3344965829873711,0.3448086872594114,"(-0.7963957003337806, 0.3738695855032439)"
All_Beauty,vanilla,bertscore_precision,hit_rate_at_10,0.12107659859987231,0.7389935630622971,"(-0.5505172925164968, 0.6975282224452954)"
All_Beauty,vanilla,bertscore_precision,ndcg_at_1,0.19466162674144694,0.5899498889517801,"(-0.49572243815117817, 0.7342903108241131)"
All_Beauty,vanilla,bertscore_precision,ndcg_at_5,0.19466162674144694,0.5899498889517801,"(-0.49572243815117817, 0.7342903108241131)"
All_Beauty,vanilla,bertscore_precision,ndcg_at_10,0.011283597257553499,0.9753202733712347,"(-0.6227671207504082, 0.6363887061592908)"
All_Beauty,vanilla,bertscore_precision,true_positive,0.692561752927915,0.026431500451715592,"(0.11159858330479197, 0.9207084453630989)"
All_Beauty,vanilla,bertscore_precision,true_negative,-0.37197107242376576,0.28985847703182654,"(-0.811533888118462, 0.3364535910187114)"
All_Beauty,vanilla,bertscore_precision,accuracy,0.3739768233319162,0.28705905403269655,"(-0.33438585846614494, 0.8123278286478302)"
All_Beauty,vanilla,rouge2_f,hit_rate_at_1,0.36317391305500285,0.3023085013871229,"(-0.34544262756488103, 0.8080324131337682)"
